dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.822751,6.499919,18.492914,3.203460,-2.000000,0.000000,5.602174
0.020000,13.871815,6.459343,18.556583,3.163460,-2.000000,0.000000,5.582193
0.020000,13.919453,6.418318,18.619452,3.123460,-2.000000,0.000000,5.562229
0.020000,13.965667,6.376885,18.681521,3.083460,-2.000000,0.000000,5.542317
0.020000,14.010464,6.335088,18.742790,3.043460,-2.000000,0.000000,5.522491
0.020000,14.053852,6.292971,18.803260,3.003460,-2.000000,0.000000,5.502785
0.020000,14.095842,6.250578,18.862929,2.963460,-2.000000,0.000000,5.483230
0.020000,14.136447,6.207956,18.921798,2.923460,-2.000000,0.000000,5.463858
0.020000,14.175683,6.165148,18.979867,2.883460,-2.000000,0.000000,5.444696
0.020000,14.213567,6.122201,19.037136,2.843460,-2.000000,0.000000,5.425774
0.020000,14.250120,6.079160,19.093606,2.803460,-2.000000,-0.000000,5.407114
0.020000,14.285363,6.036068,19.149275,2.763460,-2.000000,0.000000,5.388741
0.020000,14.319320,5.992969,19.204144,2.723460,-2.000000,0.000000,5.370676
0.020000,14.352016,5.949907,19.258213,2.683460,-2.000000,0.000000,5.352935
0.020000,14.383478,5.906923,19.311482,2.643460,-2.000000,0.000000,5.335537
0.020000,14.413734,5.864056,19.363952,2.603460,-2.000000,0.000000,5.318495
0.020000,14.442813,5.821347,19.415621,2.563460,-2.000000,0.000000,5.301820
0.020000,14.470744,5.778833,19.466490,2.523460,-2.000000,0.000000,5.285523
0.020000,14.497558,5.736550,19.516559,2.483460,-2.000000,0.000000,5.269611
0.020000,14.523288,5.694533,19.565828,2.443460,-2.000000,0.000000,5.254090
0.020000,14.547962,5.652815,19.614298,2.403460,-2.000000,0.000000,5.238964
0.020000,14.571615,5.611428,19.661967,2.363460,-2.000000,0.000000,5.224236
0.020000,14.594277,5.570402,19.708836,2.323460,-2.000000,-0.000000,5.209906
0.020000,14.615980,5.529766,19.754905,2.283460,-2.000000,0.000000,5.195975
0.020000,14.636756,5.489547,19.800174,2.243460,-2.000000,0.000000,5.182440
0.020000,14.656635,5.449769,19.844644,2.203460,-2.000000,0.000000,5.169300
0.020000,14.675650,5.410457,19.888313,2.163460,-2.000000,0.000000,5.156550
0.020000,14.693831,5.371634,19.931182,2.123460,-2.000000,0.000000,5.144186
0.020000,14.711207,5.333322,19.973251,2.083460,-2.000000,0.000000,5.132203
0.020000,14.727809,5.295539,20.014520,2.043460,-2.000000,0.000000,5.120595
0.020000,14.743664,5.258306,20.054989,2.003460,-2.000000,0.000000,5.109357
